Employee_ID;EmployeeCode;FirstName;LastName;FullName;Gender;Age;AgeGroup;BusinessTravel;DistanceFromHome;State;Ethnicity;MaritalStatus;Salary;StockOptionLevel;OverTime;HireDate;Attrition;YearsAtCompany;YearsInMostRecentRole;YearsSinceLastPromotion;YearsWithCurrentManager;DepartmentName;EducationLevel;EducationField;JobRole
1224;D676-4ECC;Florenza;Nesbit;Florenza Nesbit;Female;44;35-44;Some Travel;13;NY;White;Single;57296.00;0;No;2014-11-29;No;8;5;7;3;Technology;Bachelors;Information Systems;Software Engineer
1225;D696-9D82;Eberto;Flaherty;Eberto Flaherty;Male;38;35-44;Some Travel;39;NY;White;Single;65416.00;0;No;2012-03-25;No;10;5;10;7;Technology;Bachelors;Computer Science;Data Scientist
1226;D69C-8F84;Sada;Torrent;Sada Torrent;Female;40;35-44;Some Travel;26;CA;Mixed or multiple ethnic groups;Divorced;59899.00;3;No;2014-02-06;No;8;2;3;6;Technology;Bachelors;Information Systems;Data Scientist
1227;D6A7-EF72;Kalie;Swancott;Kalie Swancott;Female;40;35-44;Some Travel;7;CA;White;Single;70703.00;0;No;2013-12-04;No;9;0;9;7;Human Resources;Masters;Technical Degree;Recruiter
1228;D6AB-ED90;Pen;Glanister;Pen Glanister;Female;20;Under 25;No Travel;12;CA;White;Single;29329.00;0;No;2022-07-03;No;0;0;0;0;Technology;Bachelors;Information Systems;Software Engineer
1229;D6BA-10A1;Leandra;Keepin;Leandra Keepin;Non-Binary;21;Under 25;Some Travel;37;CA;White;Single;43030.00;0;No;2021-06-10;No;1;0;1;1;Technology;Bachelors;Information Systems;Data Scientist
1230;D6BB-FEDF;Galen;Rocca;Galen Rocca;Male;28;25-34;Frequent Traveller;40;NY;White;Divorced;109172.00;1;Yes;2015-11-19;No;7;1;3;1;Technology;Doctorate;Information Systems;Data Scientist
1231;D6D2-184B;Valenka;Kayley;Valenka Kayley;Female;24;Under 25;Some Travel;33;NY;White;Single;115399.00;0;No;2017-08-09;No;5;5;5;3;Technology;Bachelors;Information Systems;Senior Software Engineer
1232;D6F0-006B;Mathilde;Spieck;Mathilde Spieck;Female;22;Under 25;Some Travel;38;IL;White;Married;31161.00;1;Yes;2021-07-19;No;1;0;0;0;Technology;Masters;Computer Science;Data Scientist
1233;D712-9E1C;Audi;Pibworth;Audi Pibworth;Non-Binary;24;Under 25;Some Travel;8;IL;Black or African American;Single;85238.00;0;No;2017-12-24;No;5;0;4;1;Sales;High School;Economics;Sales Executive
1234;D754-4CDF;Brien;Erett;Brien Erett;Male;25;25-34;Some Travel;18;CA;White;Married;55541.00;1;No;2017-01-08;No;5;4;5;4;Technology;Bachelors;Computer Science;Senior Software Engineer
1235;D75C-3E43;Clint;Widdicombe;Clint Widdicombe;Male;25;25-34;Some Travel;24;CA;Native Hawaiian;Divorced;204154.00;1;Yes;2017-12-21;No;5;2;3;0;Technology;Masters;Other;Engineering Manager
1236;D7C2-EAA5;Camila;Lergan;Camila Lergan;Female;23;Under 25;Frequent Traveller;16;CA;Mixed or multiple ethnic groups;Divorced;67558.00;1;No;2018-03-31;No;4;1;1;1;Technology;Masters;Computer Science;Machine Learning Engineer
1237;D7EE-56FC;Zsa zsa;Evered;Zsa zsa Evered;Female;39;35-44;Frequent Traveller;17;CA;White;Married;107863.00;1;Yes;2012-01-19;Yes;8;8;8;5;Sales;High School;Technical Degree;Sales Executive
1238;D7F8-1775;Benyamin;Jane;Benyamin Jane;Male;36;35-44;Some Travel;13;CA;White;Single;121303.00;0;No;2014-07-12;No;8;2;3;0;Sales;Bachelors;Marketing;Sales Executive
1239;D825-CC31;Debera;Extence;Debera Extence;Female;25;25-34;Some Travel;5;NY;Native Hawaiian;Divorced;44082.00;1;No;2015-05-24;No;7;3;4;2;Technology;Bachelors;Computer Science;Machine Learning Engineer
1240;D836-B375;Ellette;McKean;Ellette McKean;Female;44;35-44;Some Travel;21;NY;Black or African American;Married;91563.00;1;No;2013-11-06;No;9;9;9;8;Technology;High School;Computer Science;Software Engineer
1241;D86B-2E5E;Michele;Deane;Michele Deane;Female;27;25-34;Some Travel;25;NY;White;Married;91202.00;0;Yes;2015-02-15;No;7;5;7;2;Sales;Bachelors;Technical Degree;Sales Executive
1242;D871-1F74;Beitris;Davers;Beitris Davers;Female;32;25-34;Frequent Traveller;40;CA;White;Single;60759.00;0;No;2014-06-22;No;8;0;6;3;Technology;Doctorate;Computer Science;Data Scientist
1243;D8B3-30D2;Madeleine;Hazelby;Madeleine Hazelby;Female;22;Under 25;Some Travel;40;CA;White;Married;53080.00;1;Yes;2019-12-24;Yes;2;0;1;0;Technology;No Formal Qualifications;Business Studies;Data Scientist
1244;D8E6-5593;Pammy;Glenny;Pammy Glenny;Non-Binary;19;Under 25;Some Travel;38;CA;White;Single;51132.00;0;Yes;2022-08-09;No;0;0;0;0;Sales;Masters;Marketing;Sales Representative
1245;D8F6-DED3;Myrvyn;Edsell;Myrvyn Edsell;Male;20;Under 25;Some Travel;23;CA;White;Married;26752.00;0;Yes;2020-01-28;No;2;0;1;1;Technology;No Formal Qualifications;Computer Science;Software Engineer
1246;D8FC-E2F7;Gigi;Monkhouse;Gigi Monkhouse;Female;22;Under 25;Some Travel;10;CA;White;Divorced;36980.00;3;Yes;2021-12-01;Yes;0;0;0;0;Sales;Bachelors;Economics;Sales Representative
1247;D906-B674;Uta;Melmar;Uta Melmar;Female;42;35-44;No Travel;45;NY;Black or African American;Married;259284.00;1;No;2012-01-09;No;10;2;6;6;Technology;Bachelors;Information Systems;Engineering Manager
1248;D91C-815B;Lucille;Balser;Lucille Balser;Female;22;Under 25;Frequent Traveller;26;CA;White;Married;42250.00;2;Yes;2018-05-23;Yes;4;1;3;2;Sales;High School;Economics;Sales Representative
1249;D921-AC35;Jeniece;Mac;Jeniece Mac;Female;45;45-54;Some Travel;7;CA;White;Single;104720.00;0;No;2014-03-29;No;8;7;7;0;Technology;Masters;Business Studies;Senior Software Engineer
1250;D926-DED9;Sancho;Rawlingson;Sancho Rawlingson;Male;40;35-44;Some Travel;39;CA;White;Divorced;409998.00;2;No;2014-04-14;No;8;3;6;3;Technology;High School;Computer Science;Analytics Manager
1251;D92F-63AD;Gabey;Whitloe;Gabey Whitloe;Female;19;Under 25;Frequent Traveller;45;CA;White;Single;32322.00;0;No;2021-04-22;No;1;1;1;1;Technology;Bachelors;Computer Science;Data Scientist
1252;D933-AAC4;Tann;Learmouth;Tann Learmouth;Non-Binary;42;35-44;Some Travel;33;CA;Asian or Asian American;Married;213191.00;2;No;2019-01-03;No;3;0;1;2;Technology;Masters;Computer Science;Engineering Manager
1253;D93A-CC98;Arabella;Mont;Arabella Mont;Female;24;Under 25;Some Travel;27;NY;White;Single;208684.00;0;Yes;2018-03-06;Yes;2;0;0;0;Sales;Masters;Marketing;Sales Executive
1254;D954-6402;Ara;Daulton;Ara Daulton;Male;25;25-34;Some Travel;14;IL;White;Single;123307.00;0;Yes;2015-12-23;Yes;7;2;3;1;Sales;Bachelors;Marketing;Sales Executive
1255;D962-9E69;Esteban;Guiraud;Esteban Guiraud;Male;23;Under 25;Some Travel;33;CA;White;Divorced;29490.00;1;No;2020-04-27;No;2;0;1;2;Technology;No Formal Qualifications;Computer Science;Data Scientist
1256;D970-9F5E;Lilla;Ledamun;Lilla Ledamun;Female;29;25-34;Some Travel;36;CA;Asian or Asian American;Married;46813.00;0;No;2014-05-29;Yes;6;1;1;1;Technology;Bachelors;Computer Science;Data Scientist
1257;D9AE-B32C;Leelah;Ludvigsen;Leelah Ludvigsen;Female;22;Under 25;Some Travel;7;CA;White;Single;28359.00;0;No;2020-02-23;No;2;1;2;1;Technology;No Formal Qualifications;Computer Science;Software Engineer
1258;DA17-A31F;Gleda;Verzey;Gleda Verzey;Female;23;Under 25;Some Travel;15;CA;White;Divorced;78275.00;2;No;2019-10-18;No;3;0;3;2;Technology;High School;Information Systems;Machine Learning Engineer
1259;DA4C-7F2E;Carmita;Kenion;Carmita Kenion;Female;26;25-34;Some Travel;18;NY;White;Married;178836.00;0;No;2016-04-18;No;6;4;5;6;Technology;Bachelors;Computer Science;Analytics Manager
1260;DA8E-9496;Tobias;Polkinghorne;Tobias Polkinghorne;Male;27;25-34;Some Travel;22;CA;White;Single;56449.00;0;Yes;2016-10-04;Yes;3;1;1;2;Technology;High School;Computer Science;Data Scientist
1261;DAE0-B44F;Karlotta;Hackwell;Karlotta Hackwell;Female;24;Under 25;Some Travel;4;CA;Mixed or multiple ethnic groups;Married;133274.00;1;No;2016-06-23;No;6;2;3;1;Sales;Bachelors;Economics;Sales Executive
1262;DB54-E47D;Violet;Pearsall;Violet Pearsall;Female;22;Under 25;Frequent Traveller;29;CA;Mixed or multiple ethnic groups;Single;45850.00;0;No;2018-12-08;No;4;2;3;1;Technology;High School;Computer Science;Data Scientist
1263;DB6B-88DA;Lindie;Oliver-Paull;Lindie Oliver-Paull;Female;25;25-34;Some Travel;1;IL;Native Hawaiian;Married;48570.00;1;Yes;2018-05-03;No;4;4;4;1;Technology;No Formal Qualifications;Information Systems;Software Engineer
1264;DB6C-3B2F;Yelena;Paskerful;Yelena Paskerful;Female;19;Under 25;Some Travel;43;CA;White;Single;49006.00;1;No;2022-07-18;Yes;0;0;0;0;Technology;Bachelors;Information Systems;Data Scientist
1265;DBF0-2EA3;Kaitlyn;Ernshaw;Kaitlyn Ernshaw;Female;27;25-34;Frequent Traveller;1;CA;White;Married;56302.00;2;Yes;2016-08-04;No;6;3;5;4;Technology;Masters;Computer Science;Senior Software Engineer
1266;DBF5-E57D;Freeland;Chalcot;Freeland Chalcot;Male;25;25-34;Some Travel;25;CA;White;Divorced;303446.00;1;No;2018-05-11;No;4;0;3;0;Technology;Bachelors;Other;Analytics Manager
1267;DC3D-9231;Annabell;Pasticznyk;Annabell Pasticznyk;Female;18;Under 25;Some Travel;20;CA;White;Single;44770.00;1;No;2022-09-02;No;0;0;0;0;Technology;Masters;Computer Science;Machine Learning Engineer
1268;DC50-0336;Krystyna;Bartozzi;Krystyna Bartozzi;Female;31;25-34;No Travel;38;CA;White;Single;272255.00;1;No;2022-07-20;No;0;0;0;0;Technology;High School;Information Systems;Machine Learning Engineer
1269;DC67-3B66;Tammie;Kingh;Tammie Kingh;Male;25;25-34;Some Travel;33;NY;Mixed or multiple ethnic groups;Married;24417.00;1;No;2016-02-26;No;6;2;6;6;Technology;Bachelors;Information Systems;Software Engineer
1270;DCA7-D382;Tynan;Penhall;Tynan Penhall;Male;22;Under 25;Some Travel;8;NY;White;Divorced;54371.00;3;No;2018-08-06;No;4;4;4;2;Technology;No Formal Qualifications;Information Systems;Data Scientist
1271;DCD4-C785;Ilysa;Cattroll;Ilysa Cattroll;Female;30;25-34;Some Travel;24;CA;Mixed or multiple ethnic groups;Single;38382.00;0;Yes;2014-10-02;No;8;7;8;0;Sales;Masters;Marketing;Sales Representative
1272;DCFE-F601;Bertram;Abrahami;Bertram Abrahami;Male;48;45-54;Some Travel;36;IL;White;Single;180561.00;0;No;2013-06-01;No;9;1;8;7;Technology;Bachelors;Information Systems;Senior Software Engineer
1273;DD00-92BB;Clementia;Beswick;Clementia Beswick;Non-Binary;19;Under 25;Some Travel;22;CA;White;Single;46813.00;0;No;2021-10-09;No;1;0;0;1;Sales;Masters;Marketing;Sales Executive
1274;DD04-BDF8;Kile;Notton;Kile Notton;Male;25;25-34;Some Travel;44;CA;Black or African American;Married;132102.00;1;No;2017-04-23;No;5;5;5;0;Human Resources;Masters;Economics;HR Executive
1275;DD1E-583D;Ashton;Lauga;Ashton Lauga;Male;24;Under 25;Some Travel;36;IL;Mixed or multiple ethnic groups;Married;29428.00;0;No;2017-03-02;No;5;5;5;0;Human Resources;Bachelors;Human Resources;Recruiter
1276;DD78-E811;Addy;Slimings;Addy Slimings;Female;38;35-44;Some Travel;25;CA;Asian or Asian American;Married;60549.00;1;No;2013-06-05;No;9;5;6;6;Technology;High School;Other;Data Scientist
1277;DDAC-D5FD;Ricoriki;Swiers;Ricoriki Swiers;Male;22;Under 25;Frequent Traveller;4;CA;White;Married;21854.00;1;No;2021-06-18;Yes;0;0;0;0;Technology;Bachelors;Information Systems;Data Scientist
1278;DDBF-9C79;Yelena;Stamp;Yelena Stamp;Female;26;25-34;Some Travel;10;CA;White;Single;93246.00;0;Yes;2021-06-25;Yes;1;0;0;0;Sales;Masters;Marketing;Sales Executive
1279;DE22-FB63;Audrey;Campbell;Audrey Campbell;Female;22;Under 25;Some Travel;2;CA;Mixed or multiple ethnic groups;Single;24422.00;0;No;2019-02-11;Yes;1;0;0;1;Technology;No Formal Qualifications;Information Systems;Software Engineer
1280;DE6C-86FC;Beitris;McIlwraith;Beitris McIlwraith;Non-Binary;43;35-44;Some Travel;31;NY;White;Married;130665.00;1;No;2013-12-10;No;9;6;9;6;Technology;Masters;Computer Science;Software Engineer
1281;DE7D-7757;Linea;Clifft;Linea Clifft;Female;23;Under 25;Some Travel;25;CA;Asian or Asian American;Divorced;25425.00;1;No;2019-08-13;No;3;1;3;2;Technology;High School;Other;Data Scientist
1282;DE9A-5E67;Mirabel;Scotter;Mirabel Scotter;Female;33;25-34;Some Travel;3;CA;White;Single;307688.00;0;No;2020-10-12;No;2;2;2;0;Technology;Masters;Computer Science;Engineering Manager
1283;DEB9-1BBF;Edna;Petrello;Edna Petrello;Female;30;25-34;Some Travel;32;NY;Asian or Asian American;Single;155259.00;0;No;2014-11-10;No;8;3;5;6;Technology;Masters;Computer Science;Software Engineer
1284;DEBE-1622;Bartolemo;Balma;Bartolemo Balma;Male;28;25-34;Frequent Traveller;22;CA;White;Single;205433.00;0;No;2012-04-02;Yes;4;1;2;1;Technology;Doctorate;Computer Science;Machine Learning Engineer
1285;DEC5-9319;Gasparo;Strewthers;Gasparo Strewthers;Male;23;Under 25;Some Travel;5;CA;Asian or Asian American;Single;63709.00;0;No;2017-04-14;Yes;1;0;0;0;Technology;Bachelors;Information Systems;Software Engineer
1286;DF11-9C46;Dulci;Sheryn;Dulci Sheryn;Female;32;25-34;Some Travel;2;CA;Mixed or multiple ethnic groups;Single;152314.00;0;Yes;2013-03-30;No;9;4;6;0;Technology;High School;Computer Science;Software Engineer
1287;DF5F-5ED9;Marilee;Moreton;Marilee Moreton;Female;46;45-54;No Travel;21;CA;Other;Married;281175.00;0;Yes;2014-06-02;No;8;1;2;2;Technology;No Formal Qualifications;Computer Science;Analytics Manager
1288;DF63-0D3C;Roda;Costin;Roda Costin;Female;28;25-34;Frequent Traveller;27;CA;White;Married;546549.00;1;No;2014-11-18;No;8;8;8;2;Technology;High School;Information Systems;Analytics Manager
1289;DF71-97FB;Carlyle;Tinghill;Carlyle Tinghill;Male;29;25-34;No Travel;12;IL;White;Married;62756.00;0;No;2014-05-14;No;8;3;5;8;Technology;Masters;Computer Science;Data Scientist
1290;DF7E-3233;Basil;Gother;Basil Gother;Male;47;45-54;Some Travel;23;CA;Black or African American;Married;44646.00;0;No;2014-12-02;No;8;5;5;4;Sales;Bachelors;Marketing;Sales Representative
1291;DF94-FD29;Shaughn;Wehden;Shaughn Wehden;Male;22;Under 25;Frequent Traveller;4;NY;White;Single;75816.00;0;No;2020-12-24;Yes;1;0;0;0;Sales;Masters;Marketing;Sales Executive
1292;DFA2-1B8F;Haily;Jordi;Haily Jordi;Male;28;25-34;Some Travel;10;NY;Mixed or multiple ethnic groups;Married;83864.00;2;No;2015-10-21;No;7;7;7;5;Sales;No Formal Qualifications;Marketing;Sales Executive
1293;DFA9-990E;Cale;Holston;Cale Holston;Male;43;35-44;No Travel;34;NY;White;Married;108315.00;2;No;2012-01-17;No;10;9;10;10;Sales;Masters;Marketing;Sales Executive
1294;DFDC-286C;Cate;Moggach;Cate Moggach;Female;22;Under 25;Some Travel;13;CA;White;Single;64364.00;0;No;2021-12-09;Yes;0;0;0;0;Technology;Masters;Information Systems;Machine Learning Engineer
1295;DFE3-6FA7;Eulalie;Critch;Eulalie Critch;Female;43;35-44;Frequent Traveller;5;CA;American Indian or Alaska Native;Single;350525.00;0;Yes;2012-05-27;Yes;9;3;9;6;Sales;Bachelors;Marketing;Sales Executive
1296;E071-137E;Isacco;Halden;Isacco Halden;Male;24;Under 25;Some Travel;17;IL;White;Married;63234.00;1;No;2020-01-08;No;2;1;2;2;Sales;High School;Marketing;Sales Representative
1297;E099-3FCC;Haywood;Ruprich;Haywood Ruprich;Male;28;25-34;Some Travel;15;NY;White;Married;83951.00;2;No;2015-02-12;No;7;3;6;5;Technology;Bachelors;Computer Science;Data Scientist
1298;E151-8C7D;Frederica;Crosthwaite;Frederica Crosthwaite;Female;25;25-34;Some Travel;24;NY;Mixed or multiple ethnic groups;Single;41243.00;0;Yes;2018-10-31;No;4;3;4;4;Technology;Masters;Other;Software Engineer
1299;E164-4C29;Venita;Rottery;Venita Rottery;Female;21;Under 25;No Travel;15;CA;White;Married;76482.00;1;No;2021-09-30;No;1;1;1;0;Sales;Masters;Marketing;Sales Executive
1300;E1B4-9AA1;Ashli;Hales;Ashli Hales;Female;46;45-54;Some Travel;36;CA;White;Married;96188.00;1;Yes;2012-04-26;Yes;9;8;9;5;Sales;Bachelors;Marketing;Sales Executive
1301;E1FE-67B5;Lothaire;Darlow;Lothaire Darlow;Non-Binary;25;25-34;Some Travel;8;CA;American Indian or Alaska Native;Single;126055.00;0;No;2018-06-17;No;4;4;4;2;Technology;Bachelors;Information Systems;Senior Software Engineer
1302;E210-F193;Karia;Bartunek;Karia Bartunek;Female;28;25-34;Some Travel;38;CA;White;Divorced;151229.00;1;No;2020-01-16;No;2;0;0;2;Technology;Bachelors;Computer Science;Machine Learning Engineer
1303;E267-D788;Tristan;Albro;Tristan Albro;Male;22;Under 25;Frequent Traveller;9;NY;White;Divorced;73389.00;3;No;2020-08-05;No;2;0;2;2;Technology;High School;Computer Science;Senior Software Engineer
1304;E268-61EB;Dorise;Rossant;Dorise Rossant;Female;21;Under 25;Some Travel;39;CA;Asian or Asian American;Married;54130.00;3;Yes;2019-02-06;Yes;2;1;1;2;Technology;Masters;Computer Science;Software Engineer
1305;E28D-424B;Buddie;Ainger;Buddie Ainger;Non-Binary;22;Under 25;Some Travel;5;NY;White;Single;64689.00;0;No;2020-01-19;Yes;1;1;1;1;Sales;No Formal Qualifications;Economics;Sales Executive
1306;E2A0-930A;Federica;Killiner;Federica Killiner;Female;21;Under 25;Some Travel;18;IL;White;Single;49374.00;0;No;2020-11-19;No;2;2;2;1;Sales;Masters;Economics;Sales Executive
1307;E324-1C33;Sybyl;Stevings;Sybyl Stevings;Female;38;35-44;Some Travel;9;CA;Asian or Asian American;Divorced;114713.00;2;No;2013-12-17;No;9;0;0;1;Sales;Masters;Economics;Sales Executive
1308;E348-E12B;Burnaby;Guillet;Burnaby Guillet;Male;36;35-44;No Travel;36;IL;White;Divorced;61298.00;1;Yes;2012-01-19;No;10;3;9;3;Technology;High School;Information Systems;Software Engineer
1309;E368-3CF3;Reinaldos;LAbbet;Reinaldos LAbbet;Male;18;Under 25;Some Travel;9;IL;White;Single;61582.00;0;No;2022-06-24;No;0;0;0;0;Sales;Masters;Marketing;Sales Representative
1310;E399-E4F6;Edan;Fechnie;Edan Fechnie;Male;24;Under 25;Some Travel;31;CA;American Indian or Alaska Native;Married;105502.00;2;No;2017-09-12;No;5;2;5;2;Sales;Masters;Marketing;Sales Executive
1311;E3B6-49F8;Ker;Rao;Ker Rao;Male;20;Under 25;Some Travel;23;NY;White;Single;33632.00;0;No;2022-09-28;Yes;0;0;0;0;Technology;Bachelors;Business Studies;Software Engineer
1312;E430-E462;Marvin;Switland;Marvin Switland;Male;28;25-34;Some Travel;38;IL;White;Married;194982.00;1;No;2015-05-25;No;7;2;7;2;Technology;Bachelors;Information Systems;Senior Software Engineer
1313;E442-1FEE;Nicoline;Rippon;Nicoline Rippon;Female;25;25-34;Frequent Traveller;36;CA;American Indian or Alaska Native;Single;31698.00;0;No;2017-02-13;No;5;5;5;2;Technology;High School;Information Systems;Data Scientist
1314;E442-5985;Bear;Bertolin;Bear Bertolin;Male;32;25-34;No Travel;5;CA;White;Married;124429.00;1;No;2022-09-13;No;0;0;0;0;Technology;Masters;Computer Science;Data Scientist
1315;E46A-3676;Kele;Halsworth;Kele Halsworth;Male;28;25-34;Some Travel;32;CA;White;Divorced;128222.00;2;No;2015-11-07;No;7;6;7;1;Sales;Masters;Marketing;Sales Executive
1316;E47D-E3C5;Kerry;Orrell;Kerry Orrell;Male;26;25-34;Some Travel;14;NY;Black or African American;Married;33180.00;1;Yes;2015-11-10;No;7;5;7;3;Technology;No Formal Qualifications;Computer Science;Software Engineer
1317;E480-FF03;Rod;Durston;Rod Durston;Male;22;Under 25;No Travel;13;CA;Mixed or multiple ethnic groups;Married;68629.00;1;No;2019-03-25;No;3;1;1;0;Technology;Doctorate;Computer Science;Senior Software Engineer
1318;E496-0D9E;Waldon;Heyball;Waldon Heyball;Male;26;25-34;Some Travel;11;CA;White;Single;63478.00;1;No;2022-08-31;No;0;0;0;0;Sales;Masters;Marketing;Sales Executive
1319;E4F4-11B9;Susanne;Wisam;Susanne Wisam;Female;29;25-34;Some Travel;19;NY;White;Single;122811.00;0;Yes;2012-02-27;Yes;2;1;1;1;Sales;High School;Marketing;Sales Executive
1320;E503-C500;Alexandro;De Pietri;Alexandro De Pietri;Male;28;25-34;Some Travel;39;NY;Black or African American;Single;81906.00;0;No;2015-06-04;No;7;4;4;1;Technology;Doctorate;Computer Science;Software Engineer
1321;E523-D168;Sheffield;Feldon;Sheffield Feldon;Male;27;25-34;Some Travel;42;CA;Other;Married;68638.00;0;Yes;2015-03-10;No;7;7;7;0;Sales;High School;Technical Degree;Sales Executive
1322;E529-A8FA;Julius;Smorfit;Julius Smorfit;Male;22;Under 25;Some Travel;11;CA;White;Single;22382.00;0;No;2021-12-12;No;1;0;1;1;Technology;Masters;Information Systems;Software Engineer
1323;E55D-FCA0;Emlynne;Spight;Emlynne Spight;Female;21;Under 25;Some Travel;11;NY;White;Married;42066.00;1;No;2019-09-13;No;3;3;3;1;Sales;No Formal Qualifications;Economics;Sales Representative
1324;E55E-9436;Wayland;McGlade;Wayland McGlade;Male;41;35-44;No Travel;34;CA;White;Single;326896.00;0;Yes;2020-02-03;Yes;2;1;1;1;Sales;Bachelors;Marketing;Sales Executive
1325;E5C1-B122;Camila;Hernik;Camila Hernik;Female;36;35-44;No Travel;33;NY;Asian or Asian American;Married;116057.00;1;No;2012-03-19;No;10;2;10;2;Sales;Masters;Marketing;Sales Executive
1326;E616-CAD8;Iseabal;Sabey;Iseabal Sabey;Female;27;25-34;Some Travel;1;IL;White;Single;200409.00;0;No;2015-09-17;No;7;5;6;1;Technology;Bachelors;Information Systems;Engineering Manager
1327;E62F-4FF7;Port;Lording;Port Lording;Male;27;25-34;Some Travel;27;CA;Mixed or multiple ethnic groups;Married;92522.00;0;No;2015-02-22;No;7;4;5;2;Technology;Masters;Information Systems;Machine Learning Engineer
1328;E676-215C;Fiorenze;Arcase;Fiorenze Arcase;Female;21;Under 25;No Travel;21;CA;White;Married;69402.00;1;No;2019-01-14;No;3;1;3;0;Sales;Bachelors;Marketing;Sales Executive
1329;E681-7B57;Durant;Ratley;Durant Ratley;Male;18;Under 25;Frequent Traveller;26;CA;White;Single;31532.00;0;No;2022-05-22;Yes;0;0;0;0;Technology;High School;Information Systems;Data Scientist
1330;E6C8-D659;Orazio;Alejandri;Orazio Alejandri;Male;31;25-34;Some Travel;11;CA;White;Divorced;155386.00;3;No;2020-09-26;No;2;1;2;1;Sales;Bachelors;Marketing;Sales Executive
1331;E6D9-ADEE;Jenifer;Jarvis;Jenifer Jarvis;Female;20;Under 25;No Travel;45;CA;White;Divorced;28262.00;1;No;2020-08-29;Yes;1;0;0;0;Technology;High School;Computer Science;Software Engineer
1332;E6F7-EF68;Joaquin;Bockmann;Joaquin Bockmann;Male;22;Under 25;Some Travel;32;NY;Mixed or multiple ethnic groups;Married;52318.00;1;No;2018-06-14;No;4;4;4;0;Sales;Bachelors;Marketing;Sales Executive
1333;E72B-64FA;Elnar;Elsby;Elnar Elsby;Male;41;35-44;Some Travel;7;NY;Asian or Asian American;Divorced;273211.00;2;No;2018-10-20;No;4;3;4;3;Technology;Masters;Information Systems;Engineering Manager
1334;E73A-F20A;Antonino;Woodhams;Antonino Woodhams;Male;33;25-34;Frequent Traveller;30;CA;White;Married;200350.00;1;No;2017-10-22;No;5;3;5;0;Technology;High School;Computer Science;Machine Learning Engineer
1335;E7A6-33A3;Amye;Townes;Amye Townes;Female;38;35-44;Some Travel;39;IL;White;Married;83590.00;1;No;2012-02-23;No;10;2;3;9;Technology;Masters;Information Systems;Data Scientist
1336;E7D3-03C9;Whitman;Schruyers;Whitman Schruyers;Male;42;35-44;Some Travel;26;CA;White;Single;91179.00;0;No;2012-05-30;No;10;7;9;0;Sales;Masters;Marketing;Sales Executive
1337;E7F5-0AD1;Walden;Skuce;Walden Skuce;Male;24;Under 25;Some Travel;16;CA;Asian or Asian American;Married;55814.00;2;No;2017-03-21;No;5;3;4;3;Technology;No Formal Qualifications;Computer Science;Machine Learning Engineer
1338;E81C-A653;Letta;Leyban;Letta Leyban;Female;27;25-34;Some Travel;34;CA;White;Married;129366.00;1;No;2016-11-17;No;6;0;5;0;Sales;High School;Marketing;Sales Executive
1339;E861-52CB;Whitney;Latore;Whitney Latore;Male;26;25-34;Some Travel;37;CA;White;Single;192073.00;1;No;2022-02-21;No;0;0;0;0;Technology;Bachelors;Information Systems;Analytics Manager
1340;E899-A860;Freedman;Meehan;Freedman Meehan;Male;31;25-34;Some Travel;10;CA;Black or African American;Single;110076.00;0;Yes;2014-12-23;No;8;5;8;6;Sales;Bachelors;Marketing;Sales Executive
1341;E8B6-8BAE;Stevie;Kinglesyd;Stevie Kinglesyd;Male;29;25-34;Some Travel;18;IL;White;Single;225330.00;0;No;2022-03-02;Yes;0;0;0;0;Sales;High School;Economics;Sales Executive
1342;E8D3-CABA;Georg;Nunnery;Georg Nunnery;Male;20;Under 25;Some Travel;37;CA;White;Married;35654.00;2;No;2020-02-27;No;2;2;2;1;Technology;Masters;Computer Science;Data Scientist
1343;E8EF-FA89;Melvin;Bansal;Melvin Bansal;Male;24;Under 25;Some Travel;33;CA;White;Married;81974.00;3;No;2019-04-12;No;3;1;1;1;Technology;Bachelors;Computer Science;Machine Learning Engineer
1344;E8F5-C47D;Jayne;Mickleburgh;Jayne Mickleburgh;Female;30;25-34;Some Travel;19;NY;Mixed or multiple ethnic groups;Married;97153.00;1;No;2012-03-25;No;10;5;6;9;Human Resources;Bachelors;Human Resources;HR Executive
1345;E911-EAF3;Bell;Paolacci;Bell Paolacci;Female;24;Under 25;Some Travel;25;NY;White;Divorced;26973.00;3;No;2022-01-10;No;0;0;0;0;Technology;No Formal Qualifications;Information Systems;Data Scientist
1346;E927-46D7;Shandeigh;Lindores;Shandeigh Lindores;Female;22;Under 25;Some Travel;14;CA;White;Married;28989.00;1;No;2019-09-09;No;3;2;2;3;Technology;High School;Computer Science;Data Scientist
1347;E9AB-3F99;Babb;Rosas;Babb Rosas;Prefer Not To Say;45;45-54;Some Travel;5;CA;White;Single;241664.00;0;No;2021-03-27;No;1;1;1;0;Technology;Masters;Computer Science;Machine Learning Engineer
1348;E9B9-3944;Tobit;Lowry;Tobit Lowry;Male;42;35-44;Some Travel;5;NY;Mixed or multiple ethnic groups;Single;47461.00;0;No;2012-05-05;No;10;4;7;5;Technology;No Formal Qualifications;Computer Science;Data Scientist
1349;E9D9-787A;Lyn;Walczynski;Lyn Walczynski;Male;26;25-34;Some Travel;20;NY;White;Married;207687.00;1;Yes;2017-09-08;No;5;0;5;4;Technology;No Formal Qualifications;Computer Science;Senior Software Engineer
